Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
BMW,X4 M,Austria,2021,25000,503,Automatic,Petrol,4x4,10.9,251,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,70999
Audi,S4,Germany,2020,135000,342,Automatic,Diesel,4x4,6.2,162,Black,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,45699
BMW,420,Germany,2021,62534,188,Automatic,Diesel,4x2,8.0,195,Green,Beige interior,Full leather interior,Cabriolet,2/3 doors,4,43549
Kia,Sportage,Germany,2020,69094,174,Manual,Petrol,4x2,7.4,170,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,23899
Audi,A1,Germany,2023,15050,204,Automatic,Petrol,4x2,5.5,125,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,33049
Škoda,Karoq,Germany,2020,52900,148,Manual,Petrol,4x2,5.4,123,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,24199
Ford,Kuga,Germany,2024,50,148,Manual,Petrol,4x2,6.6,125,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5,33749
Toyota,Aygo X,Germany,2022,23200,71,Manual,Petrol,4x2,9.0,198,White,Other interior color,Cloth interior,SUV / offroad,4/5 doors,4,14399
Opel,Corsa,Belgium,2018,59188,68,Manual,Petrol,4x2,5.7,131,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5,10899
Volkswagen,Passat,Germany,2024,26900,148,Automatic,Petrol,4x2,6.6,125,Grey,Black interior,Cloth interior,Station Wagon,4/5 doors,5,31949
BMW,530,Germany,2018,121982,261,Automatic,Diesel,4x4,8.0,195,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5,31399
Opel,Corsa,Spain,2023,20790,99,Manual,Petrol,4x2,4.3,98,Black,Other interior color,Other interior material,Hatchback,4/5 doors,5,15899
Volkswagen,Golf,Germany,2022,55015,241,Automatic,Petrol,4x2,6.5,149,White,Black interior,Other interior material,Hatchback,4/5 doors,5,29849
Renault,Clio,Italy,2020,55000,99,Manual,Petrol,4x2,4.4,100,Red,Other interior color,Other interior material,Hatchback,4/5 doors,5,12499
BMW,430,Germany,2024,0,241,Automatic,Petrol,4x4,8.0,182,White,Black interior,Full leather interior,Cabriolet,2/3 doors,4,74499
Volkswagen,Passat,Germany,2023,27000,148,Automatic,Diesel,4x2,5.0,113,Silver,Black interior,Cloth interior,Station Wagon,4/5 doors,5,31999
MG,ZS,Austria,2024,0,105,Manual,Petrol,4x2,8.0,176,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,21349
Škoda,Scala,Germany,2024,16494,109,Automatic,Petrol,4x2,5.1,116,White,Grey interior,Cloth interior,Hatchback,4/5 doors,5,24649
Nissan,Qashqai,Germany,2023,19690,156,Automatic,Petrol,4x2,6.0,130,Silver,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,31949
Volkswagen,Golf,Germany,2013,157337,138,Manual,Petrol,4x2,5.3,121,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5,9849
BMW,M4,Germany,2024,10935,503,Automatic,Petrol,4x2,8.0,195,White,Black interior,Full leather interior,Coupe,2/3 doors,4,83749
Audi,A6,Spain,2022,37695,201,Automatic,Diesel,4x2,4.5,118,Grey,Other interior color,Other interior material,Sedans / saloons,4/5 doors,5,46049
Opel,Crossland,Germany,2021,12700,129,Manual,Petrol,4x2,4.7,107,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,23099
Audi,A3,Germany,2022,21638,109,Manual,Petrol,4x2,5.5,109,White,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,23099
BMW,X1,Austria,2024,3200,208,Manual,Diesel,4x4,8.0,195,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,59499
Volkswagen,Caddy,Germany,2021,40414,113,Manual,Petrol,4x2,5.8,130,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,25449
Audi,A3,Germany,2019,115000,148,Automatic,Diesel,4x2,4.5,117,Black,Black interior,Full leather interior,Hatchback,4/5 doors,5,22399
Opel,Corsa,Germany,2021,27216,99,Manual,Petrol,4x2,4.3,98,Black,Grey interior,Cloth interior,Hatchback,4/5 doors,5,16299
Škoda,Fabia,Germany,2023,20046,109,Automatic,Petrol,4x2,5.0,121,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,23299
BMW,X5 M,Germany,2019,159000,394,Automatic,Diesel,4x4,8.0,195,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,51099
Volkswagen,Taigo,Germany,2024,11714,109,Manual,Petrol,4x2,4.9,111,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,23099
BMW,M2,Germany,2023,9175,453,Automatic,Petrol,4x2,8.0,195,Red,Black interior,Full leather interior,Coupe,2/3 doors,4,66949
Volkswagen,Taigo,Germany,2022,9956,94,Manual,Petrol,4x2,4.7,108,Black,Grey interior,Cloth interior,SUV / offroad,4/5 doors,5,18349
Seat,Leon,Germany,2022,150000,148,Automatic,Diesel,4x2,4.1,107,Black,Grey interior,Part leather interior,Station Wagon,4/5 doors,5,17649
Jeep,Renegade,Italy,2021,53152,118,Manual,Petrol,4x2,5.6,128,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,18949
Peugeot,Partner,Netherlands,2021,40064,75,Manual,Diesel,4x2,4.4,116,Black,Grey interior,Cloth interior,Cargo VAN,4/5 doors,2,23049
Škoda,Kamiq,Germany,2024,50,109,Manual,Petrol,4x2,5.1,116,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,23549
Volkswagen,T-Roc,Germany,2023,1870,148,Automatic,Petrol,4x2,6.2,123,Blue,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,33049
Renault,Captur,Germany,2024,17125,138,Manual,Petrol,4x2,5.9,133,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,23099
Volkswagen,T-Roc,Poland,2023,38819,148,Automatic,Petrol,4x2,6.2,123,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,28699
Volvo,V60,Germany,2024,10298,194,Automatic,Diesel,4x2,6.0,135,White,Black interior,Full leather interior,Station Wagon,4/5 doors,5,42649
BMW,M2,Germany,2017,137000,365,Automatic,Petrol,4x2,8.5,199,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,41899
MG,HS,Spain,2024,24976,160,Automatic,Petrol,4x2,8.0,176,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,25849
Citroën,C3,Italy,2023,44897,82,Manual,Petrol,4x2,5.5,100,Black,Black interior,Part leather interior,Hatchback,4/5 doors,5,16399
Renault,Master,Netherlands,2024,4,168,Manual,Diesel,4x2,13.1,183,Silver,Other interior color,Other interior material,Cargo VAN,4/5 doors,3,58749
Opel,Astra,Germany,2024,2,134,Automatic,Petrol,4x2,4.5,102,Black,Black interior,Alcantara interior,Sedans / saloons,4/5 doors,5,38249
Hyundai,i10,Netherlands,2023,9125,66,Manual,Petrol,4x2,4.2,97,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,4,16999
BMW,420,Germany,2023,21934,181,Automatic,Petrol,4x4,8.0,195,Green,Black interior,Full leather interior,Coupe,2/3 doors,4,43649
BMW,320,Germany,2024,6005,188,Automatic,Diesel,4x2,8.0,195,Grey,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,51299
Volkswagen,Golf,Germany,2020,63498,114,Manual,Petrol,4x2,5.1,116,Grey,Other interior color,Other interior material,Station Wagon,4/5 doors,5,18949
Volkswagen,Golf,Germany,2021,59000,148,Automatic,Diesel,4x2,3.9,103,Blue,Black interior,Alcantara interior,Hatchback,4/5 doors,5,26249
Ford,EcoSport,Italy,2022,28000,123,Manual,Petrol,4x2,7.0,150,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,18799
Volkswagen,Passat,Germany,2021,43527,148,Automatic,Petrol,4x2,6.6,125,Blue,Black interior,Cloth interior,Station Wagon,4/5 doors,5,27849
Seat,Leon,Germany,2024,6809,148,Automatic,Diesel,4x2,4.0,105,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,28899
Citroën,C3,Germany,2022,16844,80,Manual,Petrol,4x2,5.5,100,White,Black interior,Cloth interior,Hatchback,4/5 doors,5,15299
Ford,Kuga,Germany,2019,53830,173,Automatic,Petrol,4x4,8.9,202,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,19649
Ford,Fiesta,Italy,2020,59900,123,Manual,Petrol,4x2,5.2,114,Blue,Grey interior,Cloth interior,Hatchback,4/5 doors,5,15349
Renault,Captur,Italy,2023,33400,90,Manual,Petrol,4x2,5.4,122,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,20799
Škoda,Karoq,Germany,2021,90000,148,Manual,Diesel,4x2,4.6,122,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,22449
Fiat,Doblo,Austria,2019,42420,94,Manual,Diesel,4x2,5.2,137,White,Black interior,Cloth interior,Cargo VAN,2/3 doors,2,12149
Volvo,XC60,Germany,2018,49500,247,Automatic,Petrol,4x4,7.5,173,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,34599
Citroën,C3,Italy,2023,16380,109,Manual,Petrol,4x2,4.6,104,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,15849
BMW,330,Germany,2022,67000,282,Automatic,Diesel,4x4,8.0,195,Black,Other interior color,Alcantara interior,Station Wagon,4/5 doors,5,43199
Volkswagen,T-Roc,Germany,2021,31200,148,Automatic,Petrol,4x2,6.2,127,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,26799
Škoda,Octavia,Germany,2014,124239,217,Automatic,Petrol,4x2,6.5,149,Blue,Black interior,Part leather interior,Station Wagon,4/5 doors,5,15799
Jeep,Compass,Austria,2018,43400,138,Manual,Petrol,4x2,6.2,143,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,15149
Opel,Mokka,Germany,2021,29654,129,Automatic,Petrol,4x2,4.9,111,Red,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,21949
BMW,X1,Austria,2023,80165,194,Automatic,Diesel,4x4,5.0,132,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5,48599
Audi,A4,Germany,2011,142308,141,Manual,Diesel,4x2,5.7,149,Black,Black interior,Other interior material,Station Wagon,4/5 doors,5,12899
Seat,Arona,Italy,2021,54179,94,Manual,Petrol,4x2,5.0,107,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,15299
Opel,Corsa,Germany,2018,64193,89,Manual,Petrol,4x2,5.7,130,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5,10699
Volkswagen,T6 Multivan,Germany,2021,88900,201,Automatic,Diesel,4x2,6.8,180,Black,Black interior,Full leather interior,MPV/VAN,4/5 doors,7,53199
Volkswagen,Touran,Germany,2015,86950,103,Manual,Petrol,4x2,6.4,149,Black,Other interior color,Other interior material,MPV,4/5 doors,5,15799
Mercedes-Benz,CLA 200 Shooting Brake,Italy,2021,86802,148,Automatic,Diesel,4x2,11.0,260,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5,28099
Škoda,Octavia,Germany,2023,22732,148,Automatic,Petrol,4x2,5.5,117,White,Black interior,Cloth interior,Station Wagon,4/5 doors,5,30999
Nissan,Note,Germany,2013,145733,79,Manual,Petrol,4x2,4.7,109,White,Black interior,Cloth interior,MPV,4/5 doors,5,7399
Mercedes-Benz,C 200,Germany,2019,22761,181,Automatic,Petrol,4x4,6.5,148,Blue,Grey interior,Other interior material,Sedans / saloons,4/5 doors,5,30349
Hyundai,i20,Germany,2024,17018,201,Manual,Petrol,4x2,5.0,122,Red,Black interior,Part leather interior,Hatchback,4/5 doors,5,29249
Volkswagen,T6 Transporter,Italy,2024,1,148,Manual,Diesel,4x2,7.0,185,White,Black interior,Other interior material,Cargo VAN,4/5 doors,3,31999
Seat,Ateca,Germany,2018,85640,148,Manual,Petrol,4x2,5.7,131,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,18999
Volkswagen,T6 Transporter,Germany,2019,77000,148,Automatic,Diesel,4x2,6.0,159,Grey,Black interior,Full leather interior,Cargo VAN,4/5 doors,7,47949
Škoda,Superb,Germany,2024,8000,148,Automatic,Diesel,4x2,4.5,117,Black,Brown interior,Full leather interior,Station Wagon,4/5 doors,5,50999
Ford,Fiesta,Netherlands,2020,52651,94,Manual,Petrol,4x2,5.3,94,Blue,Other interior color,Cloth interior,Hatchback,4/5 doors,5,13999
Mercedes-Benz,C 300,Germany,2019,58630,241,Automatic,Diesel,4x2,6.6,150,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5,30449
Ford,Ka+,Germany,2019,55493,84,Manual,Petrol,4x2,5.7,129,Brown,Black interior,Cloth interior,Hatchback,4/5 doors,5,11799
Mercedes-Benz,Sprinter,Netherlands,2024,15,148,Automatic,Diesel,4x2,11.0,260,Black,Other interior color,Cloth interior,Cargo VAN,4/5 doors,3,85099
Mercedes-Benz,A 180,Italy,2023,27500,114,Automatic,Diesel,4x2,4.4,115,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,35349
Ford,Focus,Germany,2020,165991,148,Automatic,Diesel,4x2,5.0,116,Black,Black interior,Full leather interior,Station Wagon,4/5 doors,5,15299
Fiat,Doblo,Germany,2020,82800,94,Manual,Diesel,4x2,6.0,159,White,Grey interior,Cloth interior,Cargo VAN,2/3 doors,2,10749
Mercedes-Benz,GLC 250,Netherlands,2020,71738,208,Automatic,Petrol,4x4,11.0,260,White,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,41899
BMW,M140i,Germany,2018,60800,335,Automatic,Petrol,4x4,8.0,195,White,Black interior,Full leather interior,Hatchback,4/5 doors,5,32549
Volkswagen,Golf,Germany,2023,14996,109,Automatic,Petrol,4x2,5.2,98,Grey,Grey interior,Cloth interior,Hatchback,4/5 doors,5,26749
Citroën,C5 Aircross,Spain,2022,102911,129,Automatic,Diesel,4x2,5.2,102,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,22649
Audi,Q3,Germany,2021,38500,148,Automatic,Diesel,4x4,5.2,137,White,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,37349
Jeep,Renegade,Italy,2020,55000,118,Manual,Petrol,4x2,6.5,132,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,14399
Ford,Focus,Poland,2018,96830,103,Manual,LPG,4x2,7.0,150,Grey,Other interior color,Cloth interior,Sedans / saloons,4/5 doors,5,11699
BMW,X1,Belgium,2020,142479,134,Automatic,Petrol,4x2,5.6,127,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,18099
Kia,Sportage,Germany,2024,2,158,Automatic,Petrol,4x2,5.0,120,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,30999
Ford,Fiesta,Belgium,2017,145330,94,Manual,Diesel,4x2,3.5,94,White,Black interior,Cloth interior,Hatchback,2/3 doors,2,7299
MG,ZS,Spain,2022,48763,174,Manual,Petrol,4x2,9.4,225,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,15349
Mercedes-Benz,Vito,Germany,2024,24415,233,Automatic,Diesel,4x4,6.5,195,Red,Black interior,Cloth interior,Cargo VAN,4/5 doors,7,65699
BMW,X3,Germany,2024,0,194,Automatic,Diesel,4x4,6.5,171,Grey,Black interior,Other interior material,SUV / offroad,4/5 doors,5,80649
Mercedes-Benz,SL 63 AMG,Germany,2023,39574,577,Automatic,Petrol,4x4,11.0,260,Black,Black interior,Full leather interior,Cabriolet,2/3 doors,4,120899
Mercedes-Benz,CLA 180 Shooting Brake,Germany,2023,29535,114,Manual,Diesel,4x2,11.0,260,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,26249
MINI,Cooper,Germany,2015,130350,134,Automatic,Petrol,4x2,5.6,128,Orange,Black interior,Part leather interior,Hatchback,2/3 doors,5,12399
BMW,318,Germany,2014,99052,141,Manual,Diesel,4x2,8.0,195,White,Black interior,Cloth interior,Sedans / saloons,4/5 doors,5,16749
Volkswagen,up!,Germany,2021,25000,64,Manual,Petrol,4x2,5.0,98,White,Grey interior,Cloth interior,Hatchback,2/3 doors,5,13199
Audi,A1,Germany,2017,65150,123,Manual,Petrol,4x2,5.1,118,Red,Black interior,Cloth interior,Hatchback,2/3 doors,4,12899
BMW,M2,Luxembourg,2024,4000,453,Automatic,Petrol,4x2,8.0,195,Black,Black interior,Full leather interior,Coupe,2/3 doors,4,79449
Volkswagen,up!,Germany,2016,54690,59,Manual,Petrol,4x2,4.5,105,White,Black interior,Cloth interior,Hatchback,2/3 doors,4,7899
Fiat,500,Italy,2023,50,68,Manual,Petrol,4x2,4.7,88,Black,Black interior,Cloth interior,Hatchback,2/3 doors,4,16899
Volkswagen,Golf,Germany,2020,118299,148,Automatic,Diesel,4x2,4.4,116,Grey,Black interior,Cloth interior,Hatchback,4/5 doors,5,21799
Opel,Corsa,France,2024,10,129,Automatic,Petrol,4x2,4.3,99,Red,Other interior color,Other interior material,Hatchback,4/5 doors,5,23599
Porsche,992,Spain,2021,33000,573,Automatic,Petrol,4x4,11.7,257,Black,Other interior color,Other interior material,Cabriolet,2/3 doors,2,208199
Škoda,Kamiq,Germany,2024,20,148,Automatic,Petrol,4x2,5.1,116,Black,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,31449
Kia,ProCeed,Germany,2021,134600,201,Automatic,Petrol,4x2,6.8,142,White,Black interior,Alcantara interior,Station Wagon,4/5 doors,5,21499
Škoda,Scala,Italy,2020,106819,114,Automatic,Diesel,4x2,4.1,108,Silver,Black interior,Cloth interior,Hatchback,4/5 doors,5,16449
Fiat,Ducato,Germany,2020,68848,158,Manual,Diesel,4x2,7.5,197,White,Grey interior,Cloth interior,Cargo VAN,4/5 doors,3,24649
BMW,218,Netherlands,2024,1,154,Automatic,Petrol,4x2,8.0,195,Black,Black interior,Cloth interior,Coupe,2/3 doors,4,67449
Volkswagen,Golf,Germany,2023,11080,296,Automatic,Petrol,4x2,6.6,151,Black,Black interior,Alcantara interior,Hatchback,4/5 doors,5,37249
Audi,Q3,Germany,2015,115400,148,Manual,Diesel,4x2,4.6,119,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,19949
Hyundai,i20,Austria,2024,10,78,Manual,Petrol,4x2,4.9,112,Blue,Black interior,Cloth interior,Hatchback,4/5 doors,5,22199
Renault,Megane,Germany,2021,108200,114,Manual,Diesel,4x2,4.7,104,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,15699
Audi,A5,Germany,2023,16539,148,Automatic,Petrol,4x2,5.6,128,Black,Black interior,Part leather interior,Sedans / saloons,2/3 doors,5,40749
BMW,340,Germany,2023,6469,369,Automatic,Petrol,4x4,8.0,195,Grey,Black interior,Full leather interior,Station Wagon,4/5 doors,5,69699
Mitsubishi,Space Star,Germany,2021,34601,70,Manual,Petrol,4x2,4.6,106,Red,Black interior,Cloth interior,Hatchback,4/5 doors,5,10899
Kia,Picanto,Italy,2023,12596,64,Manual,LPG,4x2,5.0,120,Grey,Other interior color,Cloth interior,Hatchback,4/5 doors,5,15799
Hyundai,Kona,Germany,2024,2,118,Manual,Petrol,4x2,6.1,138,Blue,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,23849
Ford,Focus,Austria,2023,20,123,Automatic,Petrol,4x2,5.2,108,Black,Black interior,Other interior material,Hatchback,4/5 doors,5,25249
Audi,Q5,Germany,2021,52335,282,Automatic,Diesel,4x4,6.8,178,White,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,53249
Cupra,Formentor,Poland,2024,5,148,Manual,Petrol,4x2,5.4,123,Grey,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,36349
Hyundai,i10,Germany,2024,10,62,Manual,Petrol,4x2,4.2,97,White,Other interior color,Cloth interior,Hatchback,4/5 doors,4,17249
Volkswagen,Passat,Germany,2017,132000,148,Automatic,Diesel,4x2,4.5,119,Black,Black interior,Cloth interior,Station Wagon,4/5 doors,5,15899
Renault,Kangoo,Germany,2021,53649,114,Manual,Diesel,4x2,6.0,134,White,Black interior,Cloth interior,Cargo VAN,4/5 doors,3,15799
BMW,118,Germany,2021,13250,134,Automatic,Petrol,4x2,8.0,195,Black,Black interior,Cloth interior,Hatchback,4/5 doors,5,24299
Audi,A4,Germany,2024,32686,201,Automatic,Petrol,4x4,5.9,135,Grey,Black interior,Part leather interior,Station Wagon,4/5 doors,5,43149
Volkswagen,T6 Multivan,Germany,2021,99900,148,Automatic,Diesel,4x2,6.4,168,Grey,Other interior color,Part leather interior,MPV/VAN,4/5 doors,7,50199
Toyota,Proace City,Germany,2024,0,109,Manual,Petrol,4x2,9.0,198,Silver,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,30999
Peugeot,3008,Italy,2021,53000,129,Automatic,Diesel,4x2,5.5,108,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,25949
Mercedes-Benz,C 180,Germany,2023,42994,168,Automatic,Petrol,4x2,11.0,260,Silver,Black interior,Part leather interior,Station Wagon,4/5 doors,5,33549
Volkswagen,T-Roc,Germany,2022,67210,148,Manual,Petrol,4x2,6.0,124,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,23149
Opel,Mokka,Germany,2024,10,129,Automatic,Petrol,4x2,4.9,111,White,Grey interior,Part leather interior,SUV / offroad,4/5 doors,5,25949
Volkswagen,Caddy,Germany,2018,83500,101,Manual,Petrol,4x2,6.0,137,Brown,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,19649
Cupra,Formentor,Spain,2022,15500,148,Automatic,Petrol,4x2,5.5,126,Blue,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,27849
Ford,Transit,Germany,2024,10,129,Manual,Diesel,4x2,7.9,167,White,Black interior,Cloth interior,Cargo VAN,2/3 doors,3,35249
BMW,118,Germany,2024,6900,148,Automatic,Diesel,4x2,4.7,122,White,Black interior,Alcantara interior,Hatchback,4/5 doors,5,37799
Fiat,500L,Italy,2020,40503,94,Manual,Petrol,4x2,7.3,161,Black,Other interior color,Other interior material,MPV,4/5 doors,5,14799
BMW,520,Germany,2024,0,194,Automatic,Diesel,4x2,5.1,138,Blue,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,63749
Nissan,Townstar,Germany,2024,1513,129,Manual,Petrol,4x2,6.8,154,Grey,Black interior,Cloth interior,Cargo VAN,4/5 doors,5,29749
